doc_id,title,dispute_id,title
4558,Procedural Order No. 2 (Decision on Bifurcation),6320,"Eco Oro Minerals Corp. v. Republic of Colombia,Â ICSID Case No. ARB/16/41"
3125,Award of the Tribunal,2131,"Caratube International Oil Company LLP and Devincci Salah Hourani v. Republic of Kazakhstan, ICSID Case No. ARB/13/13"
2875,Procedural Order and Further Order on Interim Measures,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
3816,Individual Statement to Order of Discontinuance of the Proceeding (English),1750,"Ambiente Ufficio S.p.A. and others v. Argentine Republic,Â ICSID Case No. ARB/08/9 (formerlyÂ Giordano Alpi and others v. Argentine Republic)"
3082,Decision on the Claimants' Request for Provisional Measures,232,"CEMEX Caracas Investments B.V. and CEMEX Caracas II Investments B.V. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/08/15"
4199,"Petition for Confirmation, Recognition and Enforcement of Foreign Arbitral Award",4206,"Copper Mesa Mining Corporation v. Republic of Ecuador, PCA No. 2012-2"
4156,Procedural Order No. 1,3879,"Gramercy Funds Management LLC and Gramercy Peru Holdings LLC v. Republic of Peru, ICSID Case No. UNCT/18/2"
2792,Decision on Jurisdiction,329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
3518,Award on Jurisdiction and Liability,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
3050,Decision on Jurisdiction (Planet Mining Pty Ltd),1479,"Churchill Mining PLC and Planet Mining Pty Ltd v. Republic of Indonesia,Â ICSID Case No. ARB/12/14 and 12/40"
3699,Decision on the Rectification of the Award (English),460,"Philip Morris Brands SÃ rl, Philip Morris Products S.A. and Abal Hermanos S.A. v. Oriental Republic of Uruguay, ICSID Case No. ARB/10/7 (formerlyÂ FTR Holding SA, Philip Morris Products S.A. and Abal Hermanos S.A. v. Oriental Republic of Uruguay)"
3699,Decision on the Rectification of the Award (English),460,"Philip Morris Brands SÃ rl, Philip Morris Products S.A. and Abal Hermanos S.A. v. Oriental Republic of Uruguay, ICSID Case No. ARB/10/7 (formerlyÂ FTR Holding SA, Philip Morris Products S.A. and Abal Hermanos S.A. v. Oriental Republic of Uruguay)"
2793,Award,329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
4080,Order Taking Note of the Discontinuance of the Proceeding (not public),3643,"ALAS International Baustoffproduktions AG v. Bosnia and Herzegovina,Â ICSID Case No. ARB/07/11"
3612,Procedural Order No. 1 (English),2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
3773,Award,85,"Alasdair Ross Anderson et al v. Republic of Costa Rica, ICSID Case No. ARB(AF)/07/3"
3868,Respondent Letter re Decision of Amsterdam Court of Appeal,2358,"Anatolie Stati, Gabriel Stati, Ascom Group SA and Terra Raf Trans Traiding Ltd v. Kazakhstan, SCC Case No. V 116/2010"
2878,Procedural Order No. 8,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
3951,Procedural Order No. 3 (Confidentiality Order),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3784,Final Award,96,"Asian Agricultural Products Ltd. v. Republic of Sri Lanka, ICSID Case No. ARB/87/3"
4209,Rejoinder on Jurisdictional Objections (English),4258,"B-Mex, LLC and others v. United Mexican States, ICSID Case No. ARB(AF)/16/3"
3137,Decision on the Application to set aside award (Ontario Court of Appeal),223,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2"
3137,Decision on the Application to set aside award (Ontario Court of Appeal),223,"Cargill, Incorporated v. United Mexican States, ICSID Case No. ARB(AF)/05/2"
3997,Procedural Order No. 24,35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3966,Procedural Order No. 12 (English),35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3487,Procedural Order No. 9,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
2795,Decision on the Claimantâ€™s Preliminary Objection to Argentinaâ€™s Application for Annulment,329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
2795,Decision on the Claimantâ€™s Preliminary Objection to Argentinaâ€™s Application for Annulment,329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
4283,Procedural Order No. 6,4475,"Bridgestone Licensing Services, Inc. and Bridgestone Americas, Inc. v. Republic of Panama, ICSID Case No. ARB/16/34"
3477,Procedural Order No. 2 (Confidentiality Order),1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
4240,Confidentiality Order,4369,"Resolute Forest Products Inc. v the Government of Canada,Â PCA Case No. 2016-13"
4337,Procedural Order No. 10,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
4071,Award (Embodying Settlement Agreement) (not public),3495,"Alimenta S.A. v. Republic of The Gambia, ICSID Case No. ARB/99/5"
4067,Order Taking Note of the Discontinuance of the Proceeding (not public),3320,"Shell Nigeria Ultra Deep Limited v. Federal Republic of Nigeria, ICSID Case No. ARB/07/18"
4462,Order on the Discontinuance of the Arbitration Proceeding (Spanish),5598,Globalnet - Ã_nete Telecomunicaciones S.A. and Clay Pacific S.R.L. v. The Republic of Ecuador
2796,Decision on Argentinaâ€™s Application for a Stay of Enforcement of the Award,329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
2796,Decision on Argentinaâ€™s Application for a Stay of Enforcement of the Award,329,"Continental Casualty Company v. The Argentine Republic, ICSID Case No. ARB/03/9"
3817,Order of Discontinuance of the Proceeding (English),1750,"Ambiente Ufficio S.p.A. and others v. Argentine Republic,Â ICSID Case No. ARB/08/9 (formerlyÂ Giordano Alpi and others v. Argentine Republic)"
3083,Decision on Jurisdiction (English),232,"CEMEX Caracas Investments B.V. and CEMEX Caracas II Investments B.V. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/08/15"
4305,Procedural Order No. 9 (English),4414,"Mr. Joshua Dean Nelson and Mr. Jorge Blanco v. United Mexican States,Â ICSID Case No. UNCT/17/1"
3400,Decision on Jurisdiction,131,"Bayindir Insaat Turizm Ticaret Ve Sanayi A.S. v. Islamic Republic of Pakistan, ICSID Case No. ARB/03/29"
3570,Procedural Order No. 5,2959,"David R. Aven and Others v. Republic of Costa Rica, ICSID Case No. UNCT/15/3"
3401,Award,131,"Bayindir Insaat Turizm Ticaret Ve Sanayi A.S. v. Islamic Republic of Pakistan, ICSID Case No. ARB/03/29"
3828,Memorial on Objections to Jurisdiction of Respondent United States of America,87,"Apotex Inc. v. The Government of the United States of America, ICSID Case No.Â UNCT/10/2"
3261,Procedural Order No. 10,177,"British Caribbean Bank Limited v. The Government of Belize, PCA Case No. 2010-18"
4157,Procedural Order No. 2 (On the Seat of Arbitration),3879,"Gramercy Funds Management LLC and Gramercy Peru Holdings LLC v. Republic of Peru, ICSID Case No. UNCT/18/2"
3150,Order of the Tribunal Taking Note of the Discontinuance of the Proceedings and Allocation of Costs (English),883,"Quadrant Pacific Growth Fund L.P. and Canasco Holdings Inc. v. Republic of Costa Rica, ICSID Case No. ARB(AF)/08/1"
3615,Procedural Order No. 3 (English),2698,"Michael Ballantine and Lisa Ballantine v. The Dominican Republic, PCA Case No.Â 2016-17"
3519,Application to the Federal Court of Canada for Set Aside of the Award,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
4368,Procedural Order No. 6,4061,"Lao Holdings N.V. v. Lao Peopleâ€™s Democratic Republic, ICSID Case No. ARB(AF)/16/2"
2898,Order of the United States District Court for the Southern District of New York on Chevron Corporation v. Donziger et al.,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
2984,Order of the US District Court for the District of Delaware,1530,"Crystallex International Corporation v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)/11/2"
2998,Final Award,251,"Chevron Corporation (USA) and Texaco Petroleum Company (USA) v. The Republic of Ecuador, UNCITRAL, PCA Case No. 34877"
3154,Procedural Order No. 3 Regarding the Hearing on the Preliminary Issue,188,"The Canadian Cattlemen for Fair Trade v. United States of America, UNCITRAL (formerlyÂ Consolidated Canadian Claims v. United States of America)"
2818,Decision on Annulment (English),309,"CompaÃ±iÃ¡ de Aguas del Aconquija S.A. and Vivendi Universal S.A. v. Argentine Republic, ICSID Case No. ARB/97/3 (formerlyÂ CompaÃ±Ã_a de Aguas del Aconquija, S.A. andÂ Compagnie GÃ©nÃ©rale des Eaux v. Argentine Republic)"
3073,Award (Russian),2637,Lee John Beck and Central Asian Development Corporation v. Kyrgyz Republic
2882,First Interim Award on Interim Measures,257,"Chevron Corporation and Texaco Petroleum Corporation v. The Republic of Ecuador, UNCITRAL, PCA Case No. 2009-23"
4495,Decision on Jurisdiction,5904,"Beijing Urban Construction Group Co. Ltd. v. Republic of Yemen, ICSID Case No. ARB/14/30"
4347,Procedural Order No. 20,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
4081,Order Taking Note of the Discontinuance of the Proceeding (not public),3641,"Global Gold Mining LLC v. Republic of Armenia, ICSID Case No. ARB/07/7"
3075,Set Aside of Award by Moscow Arbitrazh Court (Russian),2637,Lee John Beck and Central Asian Development Corporation v. Kyrgyz Republic
4507,"Decision on the Proposal for Disqualification of Arbitrator Klaus Sachs (Not Public, See IA Reporter)",5927,"Alpiq AG v. Romania, ICSID Case No. ARB/14/28"
3774,Arbitral Award,168,"Iurii Bogdanov, Agurdino-Invest Ltd. and Agurdino-Chimia JSC v. Republic of Moldova, SCC"
4219,Award,4288,"Mr. Kristian AlmÃ¥s and Mr. Geir AlmÃ¥s v. The Republic of Poland,Â PCA Case No 2015-13"
2966,Award (English),1530,"Crystallex International Corporation v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)/11/2"
3660,Decision of the US District Court of Colombia on Argentina's  Petition to Vacate the Arbitral Award,106,"AWG Group Ltd. v. The Argentine Republic, UNCITRAL"
3660,Decision of the US District Court of Colombia on Argentina's  Petition to Vacate the Arbitral Award,106,"AWG Group Ltd. v. The Argentine Republic, UNCITRAL"
4421,Procedural Order No.1 (English),5327,"Italba Corporation v. Oriental Republic of Uruguay,Â ICSID Case No.Â ARB/16/9"
3952,Procedural Order No. 4,35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
3645,"Polish Court Ruling, Effort to obtain Award from State Treasury Solicitor's Office (Polish)",1179,"Les Laboratoires Servier, S.A.A., Biofarma, S.A.S., Arts et Techniques du Progres S.A.S. v. Republic of Poland, UNCITRAL"
3081,Decision on the Respondent's Proposal to Disqualify a Member of the Tribunal (English),232,"CEMEX Caracas Investments B.V. and CEMEX Caracas II Investments B.V. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/08/15"
3307,Award,140,"Vladimir Berschader and MoÃ¯se Berschader v. The Russian Federation, SCC Case No. 080/2004"
2996,Partial Award on the Merits,251,"Chevron Corporation (USA) and Texaco Petroleum Company (USA) v. The Republic of Ecuador, UNCITRAL, PCA Case No. 34877"
3901,Procedural Order No. 12,1070,"Adel A Hamadi Al Tamimi v. Sultanate of Oman, ICSID Case No. ARB/11/33"
3166,Procedural Order No. 1,200,"Canfor Corporation v. United States of America; Terminal Forest Products Ltd. v.Â United States of America, UNCITRAL (formerlyÂ Canfor Corporation v.Â United States of America; Tembec et al. v.Â United States of America; Terminal Forest Products Ltd. v."
3998,Procedural Order No. 25,35,"Abaclat and Others v. Argentine Republic, ICSID Case No. ARB/07/5 (formerlyÂ Giovanna a Beccara and Others v. The Argentine Republic)"
2829,Decision of the Tribunal on Objections to Jurisdiction,288,"CMS Gas Transmission Company v. The Republic of Argentina, ICSID Case No. ARB/01/8"
2829,Decision of the Tribunal on Objections to Jurisdiction,288,"CMS Gas Transmission Company v. The Republic of Argentina, ICSID Case No. ARB/01/8"
3529,Procedural Order No. 25,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
4389,Procedural Order No. 1,5151,"Josias Van Zyl, The Josias Van Zyl Family Trust & The Burmilla Trust v. The Kingdom of Lesotho, PCA Case No. 2016-21 (Second Case)"
3484,Procedural Order No. 8,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
4475,Petition to Enforce Arbitral Award,5721,"Eiser Infrastructure Limited and EnergÃ_a Solar Luxembourg S.Ã  r.l. v. Kingdom of Spain, ICSID Case No. ARB/13/36"
3079,Decision on Annulment,2463,"Central European Aluminium Company (CEACÂ )Â v. Montenegro, ICSID Case No. ARB/14/8"
3233,Decision on the Proposal for Disqualification of Professor Francisco Orrego VicuÃ±a,181,"Burlington Resources Inc. v. Republic of Ecuador, ICSID Case No. ARB/08/5 (formerlyÂ Burlington Resources Inc. and others v. Republic of Ecuador andÂ Empresa Estatal PetrÃ_leos del Ecuador (PetroEcuador))"
4241,Procedural Order No. 3 (Scheduling Issues),4369,"Resolute Forest Products Inc. v the Government of Canada,Â PCA Case No. 2016-13"
4338,Procedural Order No. 11,4721,"Gabriel Resources Ltd. and Gabriel Resources (Jersey) v. Romania, ICSID Case No. ARB/15/31"
3235,Decision on Ecuador's Counterclaims (English),181,"Burlington Resources Inc. v. Republic of Ecuador, ICSID Case No. ARB/08/5 (formerlyÂ Burlington Resources Inc. and others v. Republic of Ecuador andÂ Empresa Estatal PetrÃ_leos del Ecuador (PetroEcuador))"
3231,Decision on Liability (Spanish),181,"Burlington Resources Inc. v. Republic of Ecuador, ICSID Case No. ARB/08/5 (formerlyÂ Burlington Resources Inc. and others v. Republic of Ecuador andÂ Empresa Estatal PetrÃ_leos del Ecuador (PetroEcuador))"
4210,Procedural Order No. 2 (English),4258,"B-Mex, LLC and others v. United Mexican States, ICSID Case No. ARB(AF)/16/3"
2800,Arbitration Award (French),325,"Consortium RFCC v.Â Royaume du Maroc, ICSID Case No. ARB/00/6"
3658,Peitition to Vacate Arbitration Award,106,"AWG Group Ltd. v. The Argentine Republic, UNCITRAL"
3084,"Award, 2009 (not public see IAReporter story)",230,"Cementownia Â“Nowa HutaÂ” S.A. v. Republic of Turkey, UNCITRAL"
3943,Order of the Consolidation Tribunal (English),91,"Archer Daniels Midland Company and Tate & Lyle Ingredients Americas, Inc. v. The United Mexican States, ICSID Case No. ARB (AF)/04/5"
4306,Procedural Order No. 10 (English),4414,"Mr. Joshua Dean Nelson and Mr. Jorge Blanco v. United Mexican States,Â ICSID Case No. UNCT/17/1"
3829,Claimant Apotex's Counter-Memorial on Respondent's Objections to Jurisdiction,87,"Apotex Inc. v. The Government of the United States of America, ICSID Case No.Â UNCT/10/2"
3262,Award,177,"British Caribbean Bank Limited v. The Government of Belize, PCA Case No. 2010-18"
2801,Decision on Annulment (not public),325,"Consortium RFCC v.Â Royaume du Maroc, ICSID Case No. ARB/00/6"
3496,Procedural Order No. 12,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
3867,Order of the US District Court for the District of Columbia re Respondent Motion to Stay Execution of Judgment Pending Appeal,2358,"Anatolie Stati, Gabriel Stati, Ascom Group SA and Terra Raf Trans Traiding Ltd v. Kazakhstan, SCC Case No. V 116/2010"
2786,Award,2219,"Ã–mer Dede and Serdar ElhÃ_seyni v. Romania, ICSID Case No. ARB/10/22"
3497,Procedural Order No. 13,1588,"Bilcon of Delaware et al v. Government of Canada, PCA Case No. 2009-04"
3245,Procedural Order No. 2,177,"British Caribbean Bank Limited v. The Government of Belize, PCA Case No. 2010-18"
3744,Decision on Respondent's Objections to Jurisdiction (English),57,"Aguas del Tunari, S.A. v. Republic of Bolivia, ICSID Case No. ARB/02/3"
3744,Decision on Respondent's Objections to Jurisdiction (English),57,"Aguas del Tunari, S.A. v. Republic of Bolivia, ICSID Case No. ARB/02/3"
2839,Partial Award,281,"CME Czech Republic B.V. v. The Czech Republic, UNCITRAL"
3585,Decision on Provisional Measures (English),1648,"Teinver S.A., Transportes de CercanÃ_as S.A. and Autobuses Urbanos del Sur S.A. v. The Argentine Republic,Â ICSID Case No. ARB/09/1"
